Datum,Match-up,Bet,Fair,Bookie,Edge,Uitslag,G/F,Result,Inzet,Winst/Verlies,Notitie
03/04/26,,PSG Under 3.5,1.55,1.73,11.6129,3-1,F,0,15.0,-15.0,F (3-1) 90 min
03/04/26,,PSG Under 2.5 (Fictief),2.31,2.75,19.0476,3-1,F,X,,,F (3-1)
03/04/26,,Rayo V Win,1.68,1.73,2.9762,1-0,G,1,15.0,10.95,G (1-0)
03/04/26,,Rayo V Draw,3.68,3.9,5.9783,1-0,F,0,5.0,-5.0,F (1-0)
03/04/26,,Rayo V Under 2.5,1.67,2.0,19.7605,1-0,G,1,15.0,15.0,G (1-0)
04/04/26,,Leverkusen Win,1.31,1.44,9.9237,6-3,G,1,20.0,8.8,G (6-3)
04/04/26,,Hamburger Win,2.13,2.35,10.3286,1-1,F,0,10.0,-10.0,F (1-1)
04/04/26,,Hoffenheim Win,1.61,1.7,5.5901,1-2,F,0,15.0,-15.0,F (1-2)
04/04/26,,Hoffenheim over 2.5,1.45,1.67,15.1724,1-2,G,1,20.0,13.4,G (1-2)
04/04/26,,Gladbach Win,1.66,1.62,-2.4096,2-2,F,0,15.0,-15.0,F (2-2)
04/04/26,,Gladbach Draw,4.08,4.2,2.9412,2-2,G,1,5.0,16.0,G (2-2)
04/04/26,,Gladbach Under 2.5,2.03,2.3,13.3005,2-2,F,0,10.0,-10.0,F (2-2)
04/04/26,,Gladbach Under 3.5,1.41,1.5,6.383,2-2,F,X,,,F (2-2) X
04/04/26,,Freiburg over 3.5,1.78,2.1,17.9775,2-3,G,1,15.0,16.5,G (2-3)
04/04/26,,Leipzig Win,1.83,1.9,3.8251,1-2,G,1,15.0,13.5,G (1-2)
04/04/26,,Leipzig Under 3.5,1.59,1.73,8.805,1-2,G,1,15.0,10.95,G (1-2)
04/04/26,,Strasbourg Win,1.44,1.95,35.4167,3-1,G,1,20.0,19.0,G (3-1)
04/04/26,,Brest Win,2.31,3.0,29.8701,3-4,F,0,5.0,-5.0,F (3-4)
04/04/26,,Brest over 2.5,1.69,1.91,13.0178,3-4,G,1,15.0,13.65,G (3-4)
04/04/26,,Lille over 2.5,1.64,1.83,10.3825,3-0,G,1,15.0,12.45,G (3-0)
04/04/26,,Sassuolo Win,2.02,2.15,6.0465,2-1,G,1,10.0,11.5,G (2-1)
04/04/26,,Hellas Win,3.24,3.9,16.9231,0-1,F,0,5.0,-5.0,F (0-1)
04/04/26,,Hellas over 2.5,2.18,2.3,5.2174,0-1,F,0,10.0,-10.0,F (0-1)
04/04/26,,Lazio Win,1.85,1.9,2.6316,1-1,F,0,15.0,-15.0,F (1-1)
04/04/26,,Utrecht Win,5.05,5.75,12.1739,4-3,F,1,5.0,23.75,F (4-3) G (0-2 EP)
04/04/26,,Psv Over 3.5,1.74,1.83,4.918,4-3,G,1,15.0,12.45,G (4-3)
04/04/26,,Fortuna Win,4.41,10.0,55.9,2-0,F,0,5.0,-5.0,F (2-0)
04/04/26,,Fortuna Draw,4.69,5.75,18.4348,2-0,F,0,5.0,-5.0,F (2-0)
04/04/26,,Fortuna +1.5,1.56,2.0,22.0,2-0,F,X,,,F (2-0) ???
04/04/26,,Telstar Win,2.39,2.63,9.1255,0-2,F,0,5.0,-5.0,F (0-2) 90min
04/04/26,,Ajax Win,1.97,2.3,14.3478,1-2,F,0,10.0,-10.0,F (1-2)
04/04/26,,NEC Win,1.7,1.91,10.9948,0-2,G,1,15.0,13.65,G (0-2)
04/04/26,,Estrela Win,3.36,4.5,25.3333,2-0,F,0,5.0,-5.0,F (2-0)
04/04/26,,Estrela Draw,3.52,3.7,4.8649,2-0,F,0,5.0,-5.0,F (2-0)
04/04/26,,Moreirense Win,5.49,7.0,21.5714,0-1,F,0,5.0,-5.0,F (0-1)
04/04/26,,Moreirense Over 2.5,1.75,2.0,12.5,0-1,F,0,15.0,-15.0,F (0-1)
04/04/26,,Rio Ave Over 2.5,1.74,2.08,16.3462,1-2,G,1,15.0,16.2,G (1-2)
04/04/26,,Mallorca Win,4.79,5.5,12.9091,2-1,G,1,5.0,22.5,G (2-1)
04/04/26,,Mallorca Draw,3.91,4.33,9.6998,2-1,F,0,5.0,-5.0,F (2-1)
04/04/26,,Mallorca Under 2.5,2.27,2.5,9.2,2-1,F,X,,,F (2-1)
04/04/26,,Mallorca Under 3.5,1.51,1.62,6.7901,2-1,G,1,15.0,9.3,G (2-1) ???
04/04/26,,Betis Win,1.63,1.83,10.929,0-0,F,0,15.0,-15.0,F (0-0)
04/04/26,,Betis Over 2.5,1.65,1.85,10.8108,0-0,F,0,15.0,-15.0,F (0-0)
04/04/26,,Atletico Win,2.22,3.1,28.3871,1-2,F,0,10.0,-10.0,F (1-2)
04/04/26,,Atletico Under 3.5,1.86,1.91,2.6178,1-2,G,1,15.0,13.65,G (1-2)
05/04/26,,Go Ahead Win,1.5,1.85,18.9189,5-0,G,1,20.0,17.0,G (5-0)
05/04/26,,Go Ahead Over 2.5,1.27,1.53,16.9935,5-0,G,X,,,G (5-0)
05/04/26,,Go Ahead Over 3.5,1.65,2.2,25.0,5-0,G,1,15.0,18.0,G (5-0)
05/04/26,,Union Berlin Win,2.01,2.15,6.5116,1-1,F,0,10.0,-10.0,F (1-1)
05/04/26,,Union Berlin Over 1.5,1.36,1.5,9.3333,1-1,G,X,,,G (1-1)
05/04/26,,Union Berlin Over 2.5,2.15,2.5,14.0,1-1,F,0,10.0,-10.0,F (1-1)
05/04/26,,Eintracht Win,1.75,1.95,10.2564,2-0,G,1,15.0,14.25,G EP (2-0) F (2-2)
05/04/26,,Lorient Over 2.5,1.74,2.1,17.1429,1-1,F,0,15.0,-15.0,F (1-1)
05/04/26,,Metz Win,2.21,2.88,23.2639,0-0,F,0,10.0,-10.0,F (0-0)
05/04/26,,Mets Draw,3.25,3.4,4.4118,0-0,G,1,5.0,12.0,G (0-0)
05/04/26,,Metz Under 2.5,1.66,1.73,4.0462,0-0,G,1,15.0,10.95,G (0-0)
05/04/26,,Le Havre Win,1.78,2.4,25.8333,1-1,F,0,15.0,-15.0,F (1-1)
05/04/26,,Le Havre Under 2.5,1.51,1.62,6.7901,1-1,G,1,15.0,9.3,G (1-1)
05/04/26,,AS Monaco Wint,1.86,2.1,11.4286,2-1,G,1,15.0,16.5,G (2-1)
05/04/26,,AS Monaco over 2.5,1.36,1.57,13.3758,2-1,G,1,20.0,11.4,G (2-1)
05/04/26,,AS Monaco Over 3.5,1.87,2.38,21.4286,,,X,,,
05/04/26,,Pisa Win,3.19,3.3,3.3333,0-1,F,0,5.0,-5.0,F (0-1)
05/04/26,,Pisa Draw,2.91,3.0,3.0,0-1,F,0,5.0,-5.0,F (0-1)
05/04/26,,Pisa Under 2.5,1.5,1.62,7.4074,0-1,G,1,20.0,12.4,G (0-1)
05/04/26,,Volendam Win,3.3,6.5,49.2308,0-0,F,0,5.0,-5.0,F (0-0)
05/04/26,,Volendam Draw,3.85,5.0,23.0,0-0,G,1,5.0,20.0,G (0-0)
05/04/26,,Volendam +0.5,1.78,2.75,35.2727,0-0,G,X,,,G (0-0) gedekt ^
05/04/26,,Volendam +1.5,1.31,1.73,24.2775,0-0,G,X,,,G (0-0) ???
05/04/26,,Volendam +2.5,1.11,1.3,14.6154,0-0,G,X,,,G (0-0) X
05/04/26,,Volendam Under 2.5,2.42,2.7,10.3704,0-0,G,X,,,G (0-0) ???
05/04/26,,Volendam Under 3.5,1.57,1.67,5.988,0-0,G,1,15.0,10.05,G (0-0)
05/04/26,,Heerenveen Win,1.17,1.4,16.4286,4-1,G,1,20.0,8.0,G (4-1)
05/04/26,,Heerenveen Over 2.5,1.22,1.36,10.2941,4-1,G,X,,,G (4-1) X
05/04/26,,Heerenveen Over 3.5,1.55,1.91,18.8482,4-1,G,1,15.0,13.65,G (4-1)
05/04/26,,NAC Win,2.26,2.38,5.042,0-0,F,0,10.0,-10.0,F (0-0)
05/04/26,,NAC Over 2.5,1.79,1.85,3.2432,0-0,F,0,15.0,-15.0,F (0-0)
05/04/26,,Getafe Win,2.18,3.1,29.6774,2-0,G,1,10.0,21.0,G (2-0)
05/04/26,,Getafe over 1.5,1.52,1.67,8.982,2-0,G,1,15.0,10.05,G (2-0)
05/04/26,,Celta de Vigo Win,2.82,3.2,11.875,1-3,G,1,5.0,11.0,G (1-3)
05/04/26,,Sevilla Win,2.32,2.88,19.4444,1-0,F,0,5.0,-5.0,F (1-0)
05/04/26,,Alaves Win,2.54,2.63,3.4221,2-2,F,0,5.0,-5.0,F (2-2)
05/04/26,,Alaves Draw,2.95,3.2,7.8125,2-2,G,1,5.0,11.0,G (2-2)
05/04/26,,Alaves Under 2.5,1.49,1.67,10.7784,2-2,F,0,20.0,-20.0,F (2-2)
06/04/26,,Como Win,1.7,1.7,0.0,0-0,F,0,15.0,-15.0,F (0-0)
06/04/26,,Como Over 2.5,2.0,2.05,2.439,0-0,F,0,10.0,-10.0,F (0-0)
06/04/26,,Como over 1.5,1.31,1.33,1.5038,0-0,F,X,,,F (0-0)
06/04/26,,Lecce Gelijk,3.0,3.75,20.0,0-3,F,0,5.0,-5.0,F (0-3)
06/04/26,,Lecce Under 2.5,1.43,1.83,21.8579,0-3,F,0,20.0,-20.0,F (0-3)
06/04/26,,Lecce under 3.5,1.15,1.3,11.5385,0-3,G,X,,,G (0-3)
06/04/26,,Lecce Under 1.5,2.44,3.5,30.2857,0-3,F,X,,,F (0-3)
06/04/26,,Lecce +0.5,1.93,2.1,8.0952,0-3,F,X,,,F (0-3)
06/04/26,,Lecce +1.5,1.3,1.38,5.7971,0-3,F,X,,,F (0-3)
06/04/26,,Genoa Win,8.39,9.5,11.6842,,,0,2.5,-2.5,
06/04/26,,Genoa Over 1.5,1.18,1.29,8.5271,,,X,,,
06/04/26,,Genoa Over 2.5,1.58,1.95,18.9744,,,0,15.0,-15.0,
06/04/26,,Genoa Over 3.5,2.42,3.2,24.375,,,X,,,
06/04/26,,AC Milan Win,2.73,3.1,11.9355,,,0,5.0,-5.0,
06/04/26,,AC Milan over 1.5,1.29,1.4,8.5271,,,X,,,
06/04/26,,AC Milan over 2.5,1.92,2.3,19.7917,,,0,10.0,-10.0,
06/04/26,,AC Milan over 3.5,3.35,4.33,29.2537,,,X,,,
06/04/26,,AC Milan +0.5,1.53,1.55,1.3072,,,X,,,
06/04/26,,Estoril Win,2.32,2.65,14.2241,,,0,5.0,-5.0,
06/04/26,,Estoril Over 1.5,1.12,1.22,8.9286,,,X,,,
06/04/26,,Estoril Over 2.5,1.4,1.75,25.0,,,1,20.0,15.0,
06/04/26,,Estoril Over 3.5,1.97,2.75,39.5939,,,X,,,
06/04/26,,Estoril Over 4.5,3.19,5.5,72.4138,,,X,,,
06/04/26,,Estoril +0.5,1.5,1.53,2.0,,,X,,,
06/04/26,,Casa Pia Win,9.61,12.0,24.8699,,,0,2.5,-2.5,
06/04/26,,Casa Pia Draw,5.4,6.0,11.1111,,,1,2.5,12.5,
06/04/26,,Casa Pia +0.5,3.46,4.15,19.9422,,,X,,,
06/04/26,,Casa Pia +1.5,1.98,2.2,11.1111,,,X,,,
06/04/26,,Casa Pia +2.5,1.4,1.48,5.7143,,,X,,,
06/04/26,,Casa Pia +3.5,1.16,1.18,1.7241,,,X,,,
06/04/26,,Villarreal Win,1.98,2.25,13.6364,,,0,10.0,-10.0,
06/04/26,,Villarreal Over 1.5,1.21,1.22,0.8264,,,X,,,
06/04/26,,Villareal Over 2.5,1.67,1.67,0.0,,,0,15.0,-15.0,
06/04/26,,Villarreal Over 3.5,2.65,2.75,3.7736,,,X,,,
06/04/26,,Villareal +0.5,1.32,1.38,4.5455,,,X,,,
10/04/26,,Hoffenheim Win,2.06,2.1,1.9417,,,X,,,
10/04/26,,Hoffenheim over 2.5,1.51,1.57,3.9735,,,X,,,
10/04/26,,West ham gelijk,3.29,3.75,13.9818,,,0,5.0,-5.0,
10/04/26,,West ham under 2.5,1.72,2.03,18.0233,,,0,15.0,-15.0,
10/04/26,,Paris FC Win,2.6,3.86,48.4615,,,1,5.0,14.3,
10/04/26,,Paris FC Over 2.5,1.45,1.67,15.1724,,,1,20.0,13.4,
10/04/26,,Paris +0.5,1.6,1.93,20.625,,,X,,,
10/04/26,,Marseille Win,1.15,1.28,11.3043,,,1,20.0,5.6,
10/04/26,,Marseille -1.5,1.38,1.76,27.5362,,,X,,,
10/04/26,,Marseille Over 3.5,1.56,2.17,39.1026,,,1,15.0,17.55,
10/04/26,,Roma Win,1.24,1.39,12.0968,,,1,20.0,7.8,
10/04/26,,Roma -1.5,1.64,2.08,26.8293,,,X,,,
10/04/26,,Roma Over 2.5,1.59,1.95,22.6415,,,1,15.0,14.25,
10/04/26,,Twente Under 3.5,1.65,1.99,20.6061,,,1,15.0,14.85,
10/04/26,,Famalicao Win,1.5,1.57,4.6667,,,X,,,
10/04/26,,Famalicao Over 2.5,1.98,2.09,5.5556,,,X,,,
10/04/26,,Real Madrid Win,1.27,1.32,3.937,,,X,,,
10/04/26,,Real Madrid -1.5,1.69,1.86,10.0592,,,X,,,
11/04/26,,Heidenheim Win,2.28,3.11,36.4035,,,1,10.0,21.1,
11/04/26,,Heidenheim Over 2.5,1.72,1.96,13.9535,,,1,15.0,14.4,
11/04/26,,Dortmund Win,1.53,2.01,31.3725,,,0,15.0,-15.0,
11/04/26,,Dortmund Over 3.5,1.7,2.42,42.3529,,,0,15.0,-15.0,
11/04/26,,Leipzig Win,1.4,1.54,10.0,,,X,,,
11/04/26,,Leipzig Over 3.5,1.77,2.23,25.9887,,,0,15.0,-15.0,
11/04/26,,Leipzig -1.5,1.93,2.33,20.7254,,,X,,,
11/04/26,,Eintracht Win,2.12,2.66,25.4717,,,1,10.0,16.6,
11/04/26,,Eintracht Over 2.5,1.32,1.66,25.7576,,,1,20.0,13.2,
11/04/26,,Bayern Win,1.22,1.36,11.4754,,,1,20.0,7.2,
11/04/26,,Bayern Over 3.5,1.69,2.3,36.0947,,,1,15.0,19.5,
11/04/26,,Bayern Over 2.5,1.28,1.5,17.1875,,,X,,,
11/04/26,,Arsenal Win,1.23,1.45,17.8862,,,0,20.0,-20.0,
11/04/26,,Arsenal Over 2.5,1.28,1.62,26.5625,,,1,20.0,12.4,
11/04/26,,Burnley Win,4.28,4.5,5.1402,,,0,5.0,-5.0,
11/04/26,,Burnley Draw,3.48,4.0,14.9425,,,0,5.0,-5.0,
11/04/26,,Burnley Under 2.5,1.89,2.1,11.1111,,,1,15.0,16.5,
11/04/26,,Nantes Win,3.68,4.16,13.0435,,,0,5.0,-5.0,
11/04/26,,Nantes Gelijk,2.9,3.42,17.931,,,1,5.0,12.1,
11/04/26,,Nantes Under 2.5,1.44,1.69,14.7929,,,1,20.0,13.8,
11/04/26,,Cagliari Gelijk,2.93,3.21,8.7227,,,0,5.0,-5.0,
11/04/26,,Cagliari Under 2.5,1.48,1.66,10.8434,,,1,20.0,13.2,
11/04/26,,Torino Win,1.59,1.96,18.8776,,,1,15.0,14.4,
11/04/26,,Torino Over 2.5,1.99,2.5,20.4,,,1,10.0,15.0,
11/04/26,,Udinese Win,6.32,6.9,8.4058,,,1,2.5,14.75,
11/04/26,,Udinese Gelijk,4.1,4.86,15.6379,,,0,5.0,-5.0,
11/04/26,,Udinese Over 2.5,1.84,1.87,1.6043,,,X,,,
11/04/26,,Udinese +1.5,1.58,1.72,8.1395,,,X,,,
11/04/26,,Atalanta Win,2.17,3.23,32.8173,,,0,10.0,-10.0,
11/04/26,,Utrecht Under 2.5,1.97,2.31,14.7186,,,0,10.0,-10.0,
11/04/26,,PSV Win,1.43,1.85,22.7027,,,1,20.0,17.0,
11/04/26,,Groningen Under 3.5,1.56,1.68,7.1429,,,1,15.0,10.2,
11/04/26,,Heracles Over 3.5,1.95,2.3,15.2174,,,0,10.0,-10.0,
11/04/26,,AVS Win,3.5,5.25,33.3333,,,0,5.0,-5.0,
11/04/26,,AVS Draw,3.16,3.8,16.8421,,,1,5.0,14.0,
11/04/26,,AVS Under 2.5,1.65,1.88,12.234,,,1,15.0,13.2,
11/04/26,,Rio Ave Win,4.43,4.83,8.2816,,,1,5.0,19.15,
11/04/26,,Rio Ave Draw,3.48,3.56,2.2472,,,X,,,
11/04/26,,Rio Ave Over 2.5,2.21,2.3,3.913,,,X,,,
11/04/26,,Estrela Win,11.51,12.0,4.0833,,,X,,,
11/04/26,,Estrela Over 2.5,1.41,1.48,4.7297,,,X,,,
11/04/26,,Sociedad Win,1.72,1.79,3.9106,,,X,,,
11/04/26,,Sociedad Over 2.5,1.61,1.96,17.8571,,,1,15.0,14.4,
11/04/26,,Elche Win,1.81,2.55,40.884,,,1,15.0,23.25,
11/04/26,,Elche Over 2.5,2.04,2.1,2.9412,,,X,,,
11/04/26,,Barcelona Win,1.11,1.31,18.018,,,1,20.0,6.2,
11/04/26,,Barca -1.5,1.3,1.81,39.2308,,,X,,,
11/04/26,,Barca Over 3.5,1.62,1.88,16.0494,,,1,15.0,13.2,
11/04/26,,Atletico Madrid Win,2.3,2.45,6.5217,,,0,10.0,-10.0,
12/04/26,,Bremen Win,2.99,3.33,11.3712,,,0,5.0,-5.0,
12/04/26,,Bremen Over 2.5,1.65,1.78,7.8788,,,1,15.0,11.7,
12/04/26,,Hamburger Gelijk,3.75,5.43,44.8,,,0,5.0,-5.0,
12/04/26,,Hamburger Win,5.21,7.8,49.7121,,,0,2.5,-2.5,
12/04/26,,Hamburger +1.5,1.44,1.89,31.25,,,X,,,
12/04/26,,Hamburger Under 3.5,1.37,1.81,32.1168,,,0,20.0,-20.0,
12/04/26,,Mainz Win,2.03,2.39,17.734,,,0,10.0,-10.0,
12/04/26,,Crystal Palace gelijk,3.04,3.6,18.4211,,,0,5.0,-5.0,
12/04/26,,Crystal Palace Under 2.5,1.57,2.1,33.758,,,0,15.0,-15.0,
12/04/26,,Crystal Palace under 3.5,1.2,1.44,20.0,,,X,,,
12/04/26,,Nottingham Under 2.5,1.68,1.8,7.1429,,,1,15.0,12.0,
12/04/26,,Sunderland Win,2.02,2.7,33.6634,,,1,10.0,17.0,
12/04/26,,Chelsea Under 2.5,2.28,2.38,4.386,,,X,,,
12/04/26,,Havre Win,4.49,4.78,6.4588,,,X,,,
12/04/26,,Havre Under 2.5,1.74,1.91,9.7701,,,1,15.0,13.65,
12/04/26,,Toulouse Win,3.1,3.27,5.4839,,,X,,,
12/04/26,,Toulouse Over 2.5,1.62,2.28,40.7407,,,1,15.0,19.2,
12/04/26,,Lyon Win,1.68,1.74,3.5714,,,X,,,
12/04/26,,Lyon Gelijk,3.82,4.06,6.2827,,,X,,,
12/04/26,,Lyon Under 2.5,1.78,1.98,11.236,,,1,15.0,14.7,
12/04/26,,Sassuolo Win,3.28,3.58,9.1463,,,0,5.0,-5.0,
12/04/26,,Sassuolo Over 2.5,2.03,2.21,8.867,,,X,,,
12/04/26,,Parma Gelijk,3.84,4.01,4.4271,,,X,,,
12/04/26,,Parma Over 2.5,2.11,2.29,8.5308,,,X,,,
12/04/26,,Bologna Gelijk,3.17,3.5,10.4101,,,0,5.0,-5.0,
12/04/26,,Bologna Under 2.5,1.51,1.76,16.5563,,,1,15.0,11.4,
12/04/26,,Sittard Win,1.93,2.61,35.2332,,,0,10.0,-10.0,
12/04/26,,NEC Win,1.89,2.25,19.0476,,,0,15.0,-15.0,
12/04/26,,NEC Over 3.5,1.63,1.98,21.4724,,,0,15.0,-15.0,
12/04/26,,PEC Win,1.69,2.2,30.1775,,,0,15.0,-15.0,
12/04/26,,PEC Under 2.5,2.04,2.25,10.2941,,,0,10.0,-10.0,
12/04/26,,Heerenveen Win,4.02,4.58,13.9303,,,X,,,(Odd dropped)
12/04/26,,Alverca Win,1.78,2.09,17.4157,,,1,15.0,16.35,
12/04/26,,Braga Win,1.32,1.44,9.0909,,,X,,,(Odd dropped)
12/04/26,,Braga Over 2.5,1.36,1.7,25.0,,,0,20.0,-20.0,
12/04/26,,Braga -1.5,1.75,2.19,25.1429,,,X,,,
12/04/26,,Benfica Under 3.5,1.72,1.94,12.7907,,,1,15.0,14.1,
12/04/26,,Estoril Win,5.24,6.24,19.084,,,0,2.5,-2.5,
12/04/26,,Estoril Gelijk,4.09,4.52,10.5134,,,0,5.0,-5.0,
12/04/26,,Estoril +1.5,1.52,1.62,6.5789,,,X,,,
12/04/26,,Mallorca Win,1.8,2.49,38.3333,,,1,15.0,22.35,
12/04/26,,Mallorca Over 2.5,2.02,2.3,13.8614,,,1,10.0,13.0,
12/04/26,,Celta de Vigo Win,1.63,1.7,4.2945,,,X,,,
12/04/26,,Celta de Vigo Over 2.5,1.56,2.0,28.2051,,,1,15.0,15.0,
13/04/26,,ManU Win,1.43,1.57,9.7902,,,0,20.0,-20.0,
13/04/26,,ManU Over 2.5,1.5,1.675,11.6667,,,1,20.0,13.5,
13/04/26,,Lazio Win,3.45,3.58,3.7681,,,X,,,
13/04/26,,Lazio Gelijk,2.91,3.22,10.6529,,,0,5.0,-5.0,
13/04/26,,Lazio Under 2.5,1.48,1.66,12.1622,,,1,20.0,13.2,
13/04/26,,Tondela Win,3.25,4.1,26.1538,,,0,5.0,-5.0,
13/04/26,,Tondela Draw,2.94,3.24,10.2041,,,1,5.0,11.2,
13/04/26,,Tondela Under 2.5,1.48,1.6,8.1081,,,0,20.0,-20.0,
13/04/26,,Getafe Win,2.69,3.14,16.7286,,,0,5.0,-5.0,
13/04/26,,Getafe Over 1.5,1.33,1.53,15.0376,,,0,20.0,-20.0,
13/04/26,,Getafe Over 2.5,2.06,2.63,27.6699,,,X,,,
17/04/26,,Koln Win,2.69,2.45,-8.9219,,,X,,,
17/04/26,,Koln Over 2.5,2.01,2.025,0.7463,,,X,,,
17/04/26,,Lens Win,1.48,1.53,3.3784,,,X,,,
17/04/26,,Como Win,1.58,1.53,-3.1646,,,X,,,
17/04/26,,Como Gelijk,4.22,4.4,4.2654,,,X,,,
17/04/26,,Como Under 2.5,2.05,2.2,7.3171,,,0,10.0,-10.0,
17/04/26,,Inter Win,1.15,1.25,8.6957,,,1,20.0,5.0,
17/04/26,,Inter Over 2.5,1.25,1.57,25.6,,,X,,,
17/04/26,,Inter Over 3.5,1.61,2.5,55.2795,,,0,15.0,-15.0,
17/04/26,,Rio Ave Win,1.58,1.66,5.0633,,,0,15.0,-15.0,
17/04/26,,Rio Ave Over 2.5,1.76,1.975,12.2159,,,1,15.0,14.625,
18/04/26,,Union Berlin Win,1.99,2.15,8.0402,,,0,10.0,-10.0,
18/04/26,,Union Berlin Over 2.5,1.68,1.9,13.0952,,G,1,15.0,13.5,G
18/04/26,,Leverkusen Win,1.27,1.4,10.2362,,,0,20.0,-20.0,
18/04/26,,Leverkusen Over 2.5,1.36,1.44,5.8824,,,X,,,
18/04/26,,Leverkusen Over 3.5,1.87,2.1,12.2995,,,0,15.0,-15.0,
18/04/26,,Dortmund Win,2.29,2.5,9.1703,,,0,10.0,-10.0,
18/04/26,,Dortmund Draw,3.92,4.01,2.2959,,,X,,,
18/04/26,,Dortmund under 3.5,1.68,1.71,1.7857,,,X,,,
18/04/26,,Hamburger Win,2.91,3.75,28.866,,,0,5.0,-5.0,
18/04/26,,Hamburger Gelijk,3.36,3.64,8.3333,,,0,5.0,-5.0,
18/04/26,,Hamburger Under 2.5,1.88,2.1,11.7021,,,0,15.0,-15.0,
18/04/26,,Eintracht Win,2.74,3.4,24.0876,,,0,5.0,-5.0,
18/04/26,,Eintracht Gelijk,3.98,4.16,4.5226,,,X,,,
18/04/26,,Eintracht Under 3.5,1.76,1.81,2.8409,,,X,,,
18/04/26,,Brentford Win,1.82,2.1,15.3846,,,0,15.0,-15.0,
18/04/26,,Leeds Win,1.46,1.61,10.274,,,1,20.0,12.2,
18/04/26,,Leeds Under 2.5,1.83,1.91,4.3716,,,X,,,
18/04/26,,Bournemouth Win,2.56,3.5,36.7188,,,1,5.0,12.5,
18/04/26,,Bournemouth Over 2.5,1.34,1.5,11.9403,,,X,,,
18/04/26,,Bournemouth Over 3.5,1.83,2.2,20.2186,,,0,15.0,-15.0,
18/04/26,,Brighton Win,1.75,2.4,37.1429,,,0,15.0,-15.0,
18/04/26,,Brighton Under 2.5,2.13,2.2,3.2864,,,X,,,
18/04/26,,ManU Win,2.74,3.2,16.7883,,,1,5.0,11.0,
18/04/26,,ManU +0.5,1.59,1.68,5.6604,,,X,,,
18/04/26,,Lorient Win,3.29,4.51,37.0821,,,1,5.0,17.55,
18/04/26,,Lorient Over 2.5,1.51,1.675,10.9272,,,0,15.0,-15.0,
18/04/26,,Angers Win,1.93,2.87,48.7047,,,0,10.0,-10.0,
18/04/26,,Angers Under 2.5,1.52,1.575,3.6184,,,X,,,
18/04/26,,Lille Win,1.41,1.5,6.383,,,0,20.0,-20.0,
18/04/26,,Lille Over 2.5,1.48,1.8,21.6216,,,0,20.0,-20.0,
18/04/26,,Udinese Win,2.01,2.15,6.9652,,,0,10.0,-10.0,
18/04/26,,Udinese Under 2.5,1.49,1.61,8.0537,,,1,20.0,12.2,
18/04/26,,Lazio Win,5.81,7.0,20.4819,,,1,2.5,15.0,
18/04/26,,Lazio Gelijk,3.22,4.05,25.7764,,,0,5.0,-5.0,
18/04/26,,Lazio Under 2.5,1.53,1.66,8.4967,,,1,15.0,9.9,
18/04/26,,Roma Gelijk,3.03,3.3,8.9109,,,1,5.0,11.5,
18/04/26,,Roma Under 2.5,1.56,1.825,16.9872,,,1,15.0,12.375,
18/04/26,,Alverca Win,2.49,3.2,28.5141,,,0,5.0,-5.0,
18/04/26,,Alverca Over 2.5,1.72,1.9,10.4651,,,0,15.0,-15.0,
18/04/26,,Casa Pia Win,3.5,3.8,8.5714,,,0,5.0,-5.0,
18/04/26,,Casa Pia Over 2.5,1.99,2.4,20.603,,,0,10.0,-10.0,
18/04/26,,Gil Vicente Win,1.59,2.1,32.0755,,,0,15.0,-15.0,
18/04/26,,Gil Vicente Over 2.5,1.93,2.1,8.8083,,,0,10.0,-10.0,
19/04/26,,Freiburg Win,1.54,1.66,7.7922,,,1,15.0,9.9,
19/04/26,,Bayern Win,1.21,1.4,15.7025,,,1,20.0,8.0,
19/04/26,,Bayern Over 3.5,1.19,1.61,35.2941,,,1,20.0,12.2,
19/04/26,,Bayern -1.5,1.44,2.04,41.6667,,,X,,,
19/04/26,,Gladbach Over 2.5,1.7,1.9,11.7647,,,0,15.0,-15.0,
19/04/26,,Aston Villa Gelijk,3.3,3.68,11.5152,,,0,5.0,-5.0,
19/04/26,,Aston Villa Under 2.5,1.59,1.88,18.239,,,0,15.0,-15.0,
19/04/26,,Everton Win,2.35,3.1,31.9149,,,0,5.0,-5.0,
19/04/26,,Burnley Win,4.41,7.0,58.7302,,,0,5.0,-5.0,
19/04/26,,Burnley Gelijk,3.4,4.4,29.4118,,,0,5.0,-5.0,
19/04/26,,Burnley Under 2.5,1.79,2.025,13.1285,,,0,15.0,-15.0,
19/04/26,,Arsenal Win,3.62,4.2,16.0221,,,0,5.0,-5.0,
19/04/26,,Arsenal Over 2.5,1.79,2.0,11.7318,,,1,15.0,15.0,
19/04/26,,Monaco Win,1.31,1.55,18.3206,,,0,20.0,-20.0,
19/04/26,,Monaco -1.5,1.79,2.39,33.5196,,,X,,,
19/04/26,,Monaco over 2.5,1.5,1.675,11.6667,,,1,20.0,13.5,
19/04/26,,Paris FC Win,1.92,2.15,11.9792,,,1,10.0,11.5,
19/04/26,,Paris FC Gelijk,3.56,3.63,1.9663,,,X,,,
19/04/26,,Paris FC Under 2.5,1.81,1.9,4.9724,,,0,15.0,-15.0,
19/04/26,,Stade Brest Win,2.32,3.1,33.6207,,,0,5.0,-5.0,
19/04/26,,Stade Brest Over 2.5,1.94,2.25,15.9794,,,0,10.0,-10.0,
